InternalNumber,UniqueID,Name,URLLink,Team,Country,AgeDate,Age,Weight,Height,PosC,PosLW,PosRW,PosD,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,ExcludeFromSalaryCap,ProSalaryInFarm,StarPower,SalaryAverage,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,NHLID,DraftYear,DraftOverallPick,DraftOriginalTeam,Retire,Jersey,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,Overall,ProGP,ProShots,ProG,ProA,ProPoint,ProPlusMinus,ProPim,Pro5Pim,ProShotsBlock,ProOwnShotsBlock,ProOwnShotsMissGoal,ProHits,ProHitsTook,ProGW,ProGT,ProFaceOffWon,ProFaceOffTotal,ProPenalityShotsScore,ProPenalityShotsTotal,ProEmptyNetGoal,ProSecondPlay,ProHatTrick,ProPPG,ProPPA,ProPPShots,ProPPSecondPlay,ProPKG,ProPKA,ProPKShots,ProPKSecondPlay,ProGiveAway,ProTakeAway,ProPuckPossesionTime,ProFightW,ProFightL,ProFightT,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGP,FarmShots,FarmG,FarmA,FarmPoint,FarmPlusMinus,FarmPim,Farm5Pim,FarmShotsBlock,FarmOwnShotsBlock,FarmOwnShotsMissGoal,FarmHits,FarmHitsTook,FarmGW,FarmGT,FarmFaceOffWon,FarmFaceOffTotal,FarmPenalityShotsScore,FarmPenalityShotsTotal,FarmEmptyNetGoal,FarmSecondPlay,FarmHatTrick,FarmPPG,FarmPPA,FarmPPShots,FarmPPSecondPlay,FarmPKG,FarmPKA,FarmPKShots,FarmPKSecondPlay,FarmGiveAway,FarmTakeAway,FarmPuckPossesionTime,FarmFightW,FarmFightL,FarmFightT,FarmStar(1),FarmStar(2),FarmStar(3),GameInRowWithAGoal,GameInRowWithAPoint,GameInRowWithOutAGoal,GameInRowWithOutAPoint,FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,Empty6
3410,3409,Romchik Akimov,,15,RUS,1988-12-31,34,183,65,False,False,True,False,4,False,False,False,False,False,True,True,False,False,False,0,1482000,1482000,1482000,1482000,1482000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,59,60,84,58,80,53,88,47,81,26,64,75,54,84,67,13,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3411,3410,Darren Cruz,,21,USA,1994-12-31,28,204,79,False,False,False,True,1,False,False,False,False,False,True,True,False,False,False,0,1938000,1938000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,31,70,75,43,55,88,76,40,25,81,53,41,59,80,99,40,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3412,3411,Angus Harwood,,2,GRB,2003-12-31,19,169,66,True,False,False,False,3,True,False,False,False,False,True,True,False,False,False,0,1121000,1121000,1121000,1121000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,46,44,81,55,49,82,79,42,81,41,89,67,80,27,84,85,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3413,3412,Heimo Kivela,,19,FIN,1999-12-31,23,217,75,False,False,True,False,1,False,False,False,False,False,True,True,False,False,False,0,1622000,1622000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,47,26,94,36,78,37,71,92,78,61,39,89,52,34,96,65,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3414,3413,Valentin Klimenko,,7,RUS,1994-12-31,28,210,74,False,False,True,False,2,False,False,False,False,False,True,True,False,False,False,0,2246000,2246000,2246000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,75,67,54,62,51,91,90,62,77,84,36,51,28,93,97,48,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3415,3414,Ake Sjoberg,,23,SWE,2002-12-31,20,193,73,False,False,False,True,5,False,False,False,False,False,True,True,False,False,False,0,1425000,1425000,1425000,1425000,1425000,1425000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,83,39,66,60,74,73,78,83,25,61,50,26,83,73,66,78,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,3,3,1,18,0,1,1,2,61,4,0,0,0,0,0,0,0,18226,0,0,1,2,2476,0,0,0,1382,0,0,861,0,0,0,0,0,0,0,1,13,0,0,1185,1185,
3416,3415,Robert Thompson,,17,CAN,1992-12-31,30,207,72,True,False,False,False,2,False,False,False,False,False,True,True,False,False,False,0,3714000,3714000,3714000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,74,35,77,62,75,81,88,84,95,57,39,67,84,99,97,32,50,63,17,7,1,1,2,3,0,0,2,4,2,1,14,0,0,75,116,0,0,0,6685,0,0,0,0,5,0,0,0,0,0,0,648,0,0,0,0,0,0,0,755,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,
3417,3416,Nick Monette,,16,CAN,1989-12-31,33,205,79,True,False,False,False,3,False,False,False,False,False,True,True,False,False,False,0,3225000,3225000,3225000,3225000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,91,30,75,77,72,84,71,51,77,45,70,59,88,99,82,9,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,101,17,16,33,14,14,0,13,28,54,27,66,3,1,295,529,0,0,0,27983,0,5,6,28,4496,0,0,3,3728,0,0,3504,0,0,0,4,3,3,2,2,0,0,1590,6325,6325,
3418,3417,Mathias Bichsel,,14,SWI,1989-12-31,33,236,80,False,False,True,False,2,False,False,False,False,False,True,True,False,False,False,0,2417000,2417000,2417000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,49,26,58,37,55,66,88,83,50,88,52,52,53,68,72,14,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3419,3418,Elmir Alekseeva,,1,RUS,1990-12-31,32,218,79,False,False,False,True,3,False,False,False,False,False,True,True,False,False,False,0,3657000,3657000,3657000,3657000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,26,32,99,66,81,63,78,90,25,35,82,67,40,73,99,21,50,67,14,26,4,5,9,5,0,0,20,5,20,0,10,0,0,0,0,0,0,0,18525,0,1,1,9,2489,0,0,1,1428,0,0,1675,0,0,0,0,0,1,0,1830,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,
3420,3419,David Haapasalo,,19,FIN,1990-12-31,32,233,80,True,False,False,False,2,False,False,False,False,False,True,True,False,False,False,0,1773000,1773000,1773000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,35,34,80,61,51,73,91,40,87,26,78,75,76,78,87,22,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3421,3420,Thomas Fuentes,,18,USA,1997-12-31,25,180,73,False,False,False,True,5,False,False,False,False,False,True,True,False,False,False,0,2403000,2403000,2403000,2403000,2403000,2403000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,79,74,46,79,79,78,86,73,25,48,63,37,84,73,95,51,50,64,21,5,1,1,2,17,26,0,4,1,8,109,1,1,0,0,0,0,0,0,29907,0,0,0,4,4242,0,0,0,2260,0,0,428,0,0,0,1,0,0,595,3275,3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,
3422,3421,Rihards Grinberga,,15,LAT,1997-12-31,25,165,66,False,False,False,True,4,False,False,False,False,False,True,True,False,False,False,0,2931000,2931000,2931000,2931000,2931000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,48,43,71,71,52,67,81,72,25,67,67,68,26,90,79,61,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,3,15,18,6,0,0,22,11,23,3,28,1,0,0,0,0,0,0,20452,0,1,2,19,2687,0,1,1,2331,0,0,3500,0,0,0,0,0,3,0,1,6,0,0,2935,2935,
3423,3422,Wilson Piche,,11,CAN,1989-12-31,33,193,71,True,False,False,False,3,False,False,False,False,False,True,True,False,False,False,0,3283000,3283000,3283000,3283000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,63,21,74,65,77,57,81,85,57,67,28,58,49,85,89,11,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3424,3423,Josh Theriault,,16,CAN,1999-12-31,23,188,66,False,True,False,False,4,False,False,False,False,False,True,True,False,False,False,0,3267000,3267000,3267000,3267000,3267000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,74,57,79,62,54,71,82,92,77,90,87,50,62,79,88,69,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3425,3424,Vakha Kapustin,,21,RUS,2004-12-31,18,218,71,True,False,False,False,4,True,False,False,False,False,True,True,False,False,False,0,754000,754000,754000,754000,754000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,45,34,91,58,52,44,88,40,77,39,75,59,66,99,60,89,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3426,3425,Cameron Ford,,16,USA,1992-12-31,30,226,79,False,False,False,True,1,False,False,False,False,False,True,True,False,False,False,0,1984000,1984000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,87,47,96,49,82,76,87,76,25,46,63,26,60,70,65,31,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,3,3,3,4,0,2,2,8,26,1,0,0,0,0,0,0,0,32448,0,0,2,5,4350,0,0,0,3786,0,0,450,0,0,0,0,0,0,0,1,23,0,430,1340,1340,
3427,3426,Jerry Mueller,,12,USA,1993-12-31,29,235,80,False,True,False,False,4,False,False,False,False,False,True,True,False,False,False,0,3494000,3494000,3494000,3494000,3494000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,86,49,30,67,61,60,88,84,48,94,79,94,39,74,95,34,50,81,6,20,3,8,11,-1,4,0,6,9,13,23,19,0,1,30,79,0,0,0,8782,0,1,5,3,913,0,1,1,1215,0,0,1464,0,0,0,1,1,0,0,1725,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,
3428,3427,Philip Soderlind,,5,SWE,2001-12-31,21,205,72,False,False,False,True,4,False,False,False,False,False,True,True,False,False,False,0,1384000,1384000,1384000,1384000,1384000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,79,77,51,76,75,42,87,29,25,31,63,91,32,91,98,77,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3429,3428,Arslan Milaya,,1,RUS,2003-12-31,19,197,74,False,True,False,False,4,True,False,False,False,False,True,True,False,False,False,0,685000,685000,685000,685000,685000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,37,38,85,61,57,67,80,66,81,49,30,67,27,78,93,84,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3430,3429,Ruslans Ozolins,,16,LAT,1988-12-31,34,175,70,True,False,False,False,3,False,False,False,False,False,True,True,False,False,False,0,1871000,1871000,1871000,1871000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,58,34,81,71,35,76,89,29,86,32,62,46,30,94,81,10,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3431,3430,Svante Soderqvist,,21,SWE,2001-12-31,21,186,68,False,False,True,False,5,False,False,False,False,False,True,True,False,False,False,0,2470000,2470000,2470000,2470000,2470000,2470000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,51,24,71,66,57,90,98,59,99,61,81,46,27,75,79,72,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3432,3431,Felipe Farley,,4,USA,1998-12-31,24,206,71,False,False,False,True,4,False,False,False,False,False,True,True,False,False,False,0,1533000,1533000,1533000,1533000,1533000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,53,81,61,78,67,94,51,88,25,31,28,28,50,99,90,58,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3433,3432,Esa Tervo,,24,FIN,1999-12-31,23,244,77,True,False,False,False,5,False,False,False,False,False,True,True,False,False,False,0,3696000,3696000,3696000,3696000,3696000,3696000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,57,68,60,69,84,55,76,89,83,79,86,66,61,89,99,65,50,77,10,19,2,1,3,-2,2,0,2,3,28,3,40,1,0,151,307,0,0,0,14074,0,0,0,4,1805,0,0,0,1596,0,0,1393,0,0,0,0,0,0,0,375,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,
3434,3433,Joseph Lachapelle,,21,CAN,1991-12-31,31,166,66,True,False,False,False,3,False,False,False,False,False,True,True,False,False,False,0,1877000,1877000,1877000,1877000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,48,66,66,78,44,86,95,50,89,69,44,59,51,88,96,23,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3435,3434,Billy Price,,22,USA,1990-12-31,32,190,69,True,False,False,False,4,False,False,False,False,False,True,True,False,False,False,0,2520000,2520000,2520000,2520000,2520000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,26,52,75,50,63,71,89,28,59,50,80,43,83,71,71,15,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3436,3435,Jimmie Lundborg,,7,SWE,1992-12-31,30,204,76,False,False,True,False,1,False,False,False,False,False,True,True,False,False,False,0,1514000,1514000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,39,78,88,65,48,77,99,50,56,73,26,66,48,69,71,32,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3437,3436,Isaac Jacques,,1,CAN,1995-12-31,27,190,65,False,False,False,True,3,False,False,False,False,False,True,True,False,False,False,0,1482000,1482000,1482000,1482000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,38,36,75,52,37,50,94,86,25,40,37,34,59,83,80,45,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3438,3437,Aynur Antipov,,11,RUS,1992-12-31,30,171,66,False,True,False,False,3,False,False,False,False,False,True,True,False,False,False,0,2413000,2413000,2413000,2413000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,90,30,72,69,73,75,70,72,80,63,23,44,27,75,96,31,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3439,3438,Andy Henry,,18,USA,1995-12-31,27,188,68,False,True,False,False,3,False,False,False,False,False,True,True,False,False,False,0,2836000,2836000,2836000,2836000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,43,51,64,63,74,98,82,55,87,55,81,94,71,79,69,44,50,68,21,80,8,9,17,3,0,0,5,19,44,1,43,2,0,8,14,0,0,0,20073,0,0,0,3,329,0,0,0,29,0,0,2707,0,0,0,1,0,1,610,3125,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,
3440,3439,Dick Potts,,14,USA,2002-12-31,20,197,73,False,False,True,False,1,False,False,False,False,False,True,True,False,False,False,0,1604000,1604000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,53,24,99,45,56,78,85,81,96,47,62,42,45,93,63,85,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3441,3440,Eerik Sorsa,,8,FIN,1993-12-31,29,182,68,False,False,True,False,4,False,False,False,False,False,True,True,False,False,False,0,3946000,3946000,3946000,3946000,3946000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,29,23,68,66,69,93,50,86,80,81,57,38,51,67,95,32,50,68,5,9,0,3,3,-2,0,0,0,1,8,0,8,0,0,3,4,0,0,0,5475,0,0,0,5,816,0,0,0,0,0,0,712,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,
3442,3441,Love Forss,,21,SWE,1997-12-31,25,217,75,False,True,False,False,5,False,False,False,False,False,True,True,False,False,False,0,1402000,1402000,1402000,1402000,1402000,1402000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,34,35,86,66,78,34,91,56,94,44,76,30,46,77,90,56,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3443,3442,Leon Janzen,,10,CAN,2002-12-31,20,231,78,False,False,True,False,1,False,False,False,False,False,True,True,False,False,False,0,2377000,2377000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,90,68,57,60,57,54,83,31,99,89,68,64,89,86,76,76,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,1,0,1,-1,0,0,2,3,12,23,3,0,0,4,10,0,0,0,4141,0,0,0,3,1089,0,0,0,200,0,0,543,0,0,0,0,0,1,0,0,1,1,0,585,585,
3444,3443,Jorge Abbott,,5,USA,2000-12-31,22,170,65,False,False,True,False,2,False,False,False,False,False,True,True,False,False,False,0,1457000,1457000,1457000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,66,53,63,69,78,46,86,68,89,57,46,60,48,99,74,72,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3445,3444,David Huffman,,19,USA,1989-12-31,33,244,76,False,False,False,True,3,False,False,False,False,False,True,True,False,False,False,0,2789000,2789000,2789000,2789000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,62,31,75,56,67,76,86,81,25,78,37,75,79,46,64,15,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
