InternalNumber,UniqueID,Name,URLLink,Team,Country,AgeDate,Age,Weight,Height,PosC,PosLW,PosRW,PosD,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,ExcludeFromSalaryCap,ProSalaryInFarm,StarPower,SalaryAverage,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,NHLID,DraftYear,DraftOverallPick,DraftOriginalTeam,Retire,Jersey,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,Overall,ProGP,ProShots,ProG,ProA,ProPoint,ProPlusMinus,ProPim,Pro5Pim,ProShotsBlock,ProOwnShotsBlock,ProOwnShotsMissGoal,ProHits,ProHitsTook,ProGW,ProGT,ProFaceOffWon,ProFaceOffTotal,ProPenalityShotsScore,ProPenalityShotsTotal,ProEmptyNetGoal,ProSecondPlay,ProHatTrick,ProPPG,ProPPA,ProPPShots,ProPPSecondPlay,ProPKG,ProPKA,ProPKShots,ProPKSecondPlay,ProGiveAway,ProTakeAway,ProPuckPossesionTime,ProFightW,ProFightL,ProFightT,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGP,FarmShots,FarmG,FarmA,FarmPoint,FarmPlusMinus,FarmPim,Farm5Pim,FarmShotsBlock,FarmOwnShotsBlock,FarmOwnShotsMissGoal,FarmHits,FarmHitsTook,FarmGW,FarmGT,FarmFaceOffWon,FarmFaceOffTotal,FarmPenalityShotsScore,FarmPenalityShotsTotal,FarmEmptyNetGoal,FarmSecondPlay,FarmHatTrick,FarmPPG,FarmPPA,FarmPPShots,FarmPPSecondPlay,FarmPKG,FarmPKA,FarmPKShots,FarmPKSecondPlay,FarmGiveAway,FarmTakeAway,FarmPuckPossesionTime,FarmFightW,FarmFightL,FarmFightT,FarmStar(1),FarmStar(2),FarmStar(3),GameInRowWithAGoal,GameInRowWithAPoint,GameInRowWithOutAGoal,GameInRowWithOutAPoint,FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,Empty6
2923,2922,Claude Fox,,14,USA,1999-12-31,23,234,76,False,False,False,True,5,False,False,False,False,False,True,True,False,False,False,0,2546000,2546000,2546000,2546000,2546000,2546000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,95,89,44,59,50,38,89,78,25,64,82,89,78,56,96,61,50,71,80,148,23,22,45,-2,156,10,77,35,89,353,128,4,1,0,0,0,0,0,93687,0,8,6,60,10722,0,0,1,7751,0,0,11893,0,1,1,2,5,10,340,340,9845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
2924,2923,Len Wells,,13,CAN,1989-12-31,33,222,79,True,False,False,False,5,False,False,False,False,False,True,True,False,False,False,0,1337000,1337000,1337000,1337000,1337000,1337000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,80,31,66,62,82,65,81,43,84,36,41,46,59,99,82,17,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2925,2924,Oliver Laberge,,2,CAN,1993-12-31,29,245,78,False,False,True,False,3,False,False,False,False,False,True,True,False,False,False,0,1664000,1664000,1664000,1664000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,26,37,99,46,71,63,86,65,83,40,25,88,79,64,82,41,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2926,2925,Jim Orr,,18,CAN,1990-12-31,32,209,72,True,False,False,False,3,False,False,False,False,False,True,True,False,False,False,0,1881000,1881000,1881000,1881000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,49,44,98,70,78,65,79,58,60,30,40,82,30,99,69,21,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2927,2926,Martti Tuppurainen,,5,FIN,2002-12-31,20,182,75,False,False,False,True,2,False,False,False,False,False,True,True,False,False,False,0,1873000,1873000,1873000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,89,76,73,73,36,95,90,85,25,55,43,45,66,32,89,79,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,107,7,39,46,-7,80,0,78,35,60,282,132,0,2,0,0,0,0,0,114064,0,6,12,63,12824,0,0,1,14067,0,0,15721,0,0,0,0,4,5,0,1,3,0,245,450,8520,
2928,2927,Daniel Russell,,3,CAN,1991-12-31,31,189,65,True,False,False,False,5,False,False,False,False,False,True,True,False,False,False,0,3965000,3965000,3965000,3965000,3965000,3965000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,95,54,71,53,55,73,98,87,98,82,60,83,58,94,63,19,50,73,80,135,16,28,44,-15,51,5,14,43,115,241,191,5,1,869,1518,1,3,0,80055,0,7,14,30,14501,0,0,0,819,0,0,9459,0,0,1,5,3,1,195,410,9695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,
2929,2928,Bill Mcneil,,7,CAN,1997-12-31,25,206,71,False,False,True,False,4,False,False,False,False,False,True,True,False,False,False,0,1152000,1152000,1152000,1152000,1152000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,75,29,84,42,74,53,96,63,79,85,37,26,54,79,76,48,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2930,2929,Bob Cooke,,2,CAN,1998-12-31,24,219,79,False,False,True,False,3,False,False,False,False,False,True,True,False,False,False,0,2261000,2261000,2261000,2261000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,23,22,71,58,59,78,87,65,83,65,75,32,72,25,62,56,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,106,9,12,21,18,0,0,1,31,65,0,28,5,0,20,60,0,0,0,55666,0,0,0,1,699,0,0,0,82,0,0,2383,0,0,0,1,3,3,0,0,4,4,0,0,4870,
2931,2930,Ed Simonova,,2,RUS,1995-12-31,27,182,65,False,False,True,False,5,False,False,False,False,False,True,True,False,False,False,0,1997000,1997000,1997000,1997000,1997000,1997000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,61,75,96,63,41,78,93,45,73,90,41,84,27,99,80,50,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,140,9,41,50,11,15,15,15,41,81,1,193,3,0,46,88,0,0,0,83970,0,1,7,22,12504,0,0,0,77,0,0,16081,2,0,1,2,1,3,0,6,2,0,130,260,6985,
2932,2931,Jeff Berger,,14,CAN,1992-12-31,30,239,77,True,False,False,False,4,False,False,False,False,False,True,True,False,False,False,0,3267000,3267000,3267000,3267000,3267000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,67,62,74,61,57,80,82,42,89,50,78,45,46,71,97,25,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,56,5,14,19,5,72,10,10,20,48,222,160,2,0,843,1620,0,0,0,83434,0,0,3,17,13078,0,0,1,1332,0,0,1696,1,0,1,0,1,5,0,1,17,0,270,270,5200,
2933,2932,Edward Barnes,,10,USA,1997-12-31,25,168,68,False,True,False,False,3,False,False,False,False,False,True,True,False,False,False,0,1824000,1824000,1824000,1824000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,28,54,84,38,66,80,86,54,92,41,81,56,47,81,71,59,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,73,3,1,4,-20,0,0,9,19,60,0,34,0,0,31,63,0,0,0,68928,0,0,0,0,149,0,0,0,219,0,0,1875,0,0,0,0,0,2,0,0,16,16,0,0,530,
2934,2933,Bastian Wittmann,,16,GER,1990-12-31,32,209,72,False,True,False,False,3,False,False,False,False,False,True,True,False,False,False,0,3186000,3186000,3186000,3186000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,97,74,47,42,76,79,81,36,76,85,71,54,73,95,84,19,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,172,17,33,50,14,135,5,27,43,127,394,97,1,1,248,473,1,6,0,116643,0,2,8,38,13797,0,1,5,11022,0,0,6630,0,0,1,5,3,5,0,0,1,1,235,235,13020,
2935,2934,Gabriel Stanley,,6,CAN,1987-12-31,35,212,74,False,False,True,False,4,False,False,False,False,False,True,True,False,False,False,0,2351000,2351000,2351000,2351000,2351000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,73,50,61,62,47,60,85,81,80,45,26,54,74,92,68,1,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2936,2935,Andy Dickson,,13,CAN,1999-12-31,23,200,78,True,False,False,False,4,False,False,False,False,False,True,True,False,False,False,0,2608000,2608000,2608000,2608000,2608000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,90,80,73,40,52,69,95,91,85,65,80,79,43,82,98,64,50,72,80,250,24,19,43,-6,90,0,52,65,171,291,208,2,0,845,1618,0,0,0,98297,0,5,5,51,15828,0,2,5,14172,0,0,11799,0,0,0,2,4,4,275,275,10680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,
2937,2936,Christopher Tremblay,,9,CAN,1994-12-31,28,231,80,False,False,True,False,4,False,False,False,False,False,True,True,False,False,False,0,1875000,1875000,1875000,1875000,1875000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,62,49,62,61,78,53,89,29,92,43,64,31,35,80,83,37,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2938,2937,Rainer Juhola,,10,FIN,1990-12-31,32,171,68,False,False,False,True,2,False,False,False,False,False,True,True,False,False,False,0,2715000,2715000,2715000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,53,39,68,71,42,81,83,74,20,32,85,51,80,99,80,18,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,225,13,28,41,10,40,0,79,64,145,133,87,5,2,0,0,0,0,0,111663,0,8,9,94,13401,0,2,4,10663,0,0,9936,0,0,0,1,5,4,0,2,1,0,135,455,8705,
2939,2938,Gabriel Mccarthy,,23,CAN,1996-12-31,26,221,76,False,True,False,False,2,False,False,False,False,False,True,True,False,False,False,0,1108000,1108000,1108000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,62,59,76,78,80,89,87,32,83,48,36,76,81,31,94,52,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2940,2939,Jonatan Mohammad,,14,SWE,1994-12-31,28,171,69,False,False,False,True,1,False,False,False,False,False,True,True,False,False,False,0,1740000,1740000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,31,66,88,72,76,53,83,59,25,34,46,67,47,99,63,41,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2941,2940,Kesha Koval,,4,RUS,2003-12-31,19,209,78,False,True,False,False,3,True,False,False,False,False,True,True,False,False,False,0,1280000,1280000,1280000,1280000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,96,43,75,71,79,51,69,57,82,39,60,95,67,72,84,90,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,321,31,33,64,20,71,5,41,131,279,286,214,5,2,208,419,2,4,0,101043,1,3,12,46,11589,2,0,7,10220,0,0,16110,0,0,1,5,7,5,0,0,1,1,30,30,15680,
2942,2941,Kevin Rempel,,16,CAN,1992-12-31,30,189,68,False,False,False,True,4,False,False,False,False,False,True,True,False,False,False,0,1858000,1858000,1858000,1858000,1858000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,38,33,90,65,74,59,87,38,25,97,37,57,32,97,98,27,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,0,14,14,-5,24,0,47,2,4,83,47,0,0,0,0,0,0,0,67240,0,0,0,1,923,0,0,0,466,0,0,7209,0,0,0,0,0,0,0,0,80,11,0,0,3675,
2943,2942,Ricardo Booth,,23,USA,1989-12-31,33,226,77,False,True,False,False,3,False,False,False,False,False,True,True,False,False,False,0,3581000,3581000,3581000,3581000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,95,69,42,61,74,71,82,87,83,76,91,86,66,40,69,18,50,81,80,383,47,46,93,20,115,5,47,106,272,290,196,11,2,228,456,0,3,1,92117,1,16,14,103,14258,0,1,5,11753,0,0,16789,0,0,1,11,12,5,435,865,18680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,
2944,2943,Anton Jackson,,24,CAN,1989-12-31,33,182,68,True,False,False,False,5,False,False,False,False,False,True,True,False,False,False,0,2036000,2036000,2036000,2036000,2036000,2036000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,26,73,56,46,51,74,76,47,82,55,52,37,38,97,97,15,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2945,2944,Leon Herman,,7,USA,1998-12-31,24,185,71,False,True,False,False,5,False,False,False,False,False,True,True,False,False,False,0,986000,986000,986000,986000,986000,986000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,44,34,81,46,41,40,78,81,89,29,53,57,79,76,93,59,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2946,2945,Vasek Aleksandrovich,,15,RUS,2000-12-31,22,180,68,False,False,False,True,3,False,False,False,False,False,True,True,False,False,False,0,1955000,1955000,1955000,1955000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,16,17,93,67,39,68,85,52,25,65,73,70,60,98,83,72,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,76,4,20,24,12,8,0,62,28,55,25,118,1,0,0,0,0,0,0,73952,0,0,0,6,1267,0,0,0,1606,0,0,10336,0,0,0,1,0,0,1,1,0,0,555,555,6225,
2947,2946,Veniamin Petrosyan,,6,RUS,1988-12-31,34,169,69,True,False,False,False,1,False,False,False,False,False,True,True,False,False,False,0,2128000,2128000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,41,21,96,59,57,49,73,86,79,72,24,50,81,99,98,10,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2948,2947,Bair Ermolenko,,8,RUS,1991-12-31,31,165,67,False,True,False,False,3,False,False,False,False,False,True,True,False,False,False,0,2211000,2211000,2211000,2211000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,81,29,55,42,66,77,82,30,98,79,57,48,78,53,69,18,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,36,2,2,4,-8,18,0,7,10,26,66,32,1,0,34,68,0,0,0,71453,0,0,0,0,300,0,0,0,1429,0,0,1844,0,0,0,0,1,0,0,0,63,33,140,220,1235,
2949,2948,Yvon Mcneil,,2,CAN,2004-12-31,18,212,76,False,False,False,True,2,True,False,False,False,False,True,True,False,False,False,0,796000,796000,796000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,68,51,97,37,44,53,92,92,25,58,54,84,40,99,68,86,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,125,9,23,32,6,40,0,78,45,93,154,157,1,2,0,0,0,0,1,104337,0,6,6,53,11778,0,2,3,9153,0,0,16936,0,0,0,1,3,2,0,0,2,2,0,40,8390,
2950,2949,Owen Mcconnell,,1,USA,1990-12-31,32,233,78,True,False,False,False,2,False,False,False,False,False,True,True,False,False,False,0,3253000,3253000,3253000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,27,41,70,60,54,82,62,85,53,39,68,47,39,69,89,21,50,60,80,101,8,6,14,-8,0,0,5,21,51,1,131,1,1,406,1037,0,0,0,62886,0,0,0,0,35,1,0,1,1049,0,0,2614,0,0,0,0,0,0,30,30,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,
2951,2950,Kelvin Jordan,,15,CAN,1996-12-31,26,201,78,True,False,False,False,1,False,False,False,False,False,True,True,False,False,False,0,2033000,2033000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,80,79,84,68,79,71,81,69,99,83,84,86,73,83,98,49,50,77,80,294,20,50,70,19,69,15,13,93,211,174,264,7,0,1317,2310,4,8,0,109679,0,3,12,40,15426,0,1,8,11514,0,0,12091,1,1,1,3,6,5,70,465,11570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,
2952,2951,Pierre Steele,,24,CAN,2002-12-31,20,193,71,False,False,True,False,4,False,False,False,False,False,True,True,False,False,False,0,1892000,1892000,1892000,1892000,1892000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,42,39,89,65,43,91,81,81,99,66,41,25,42,77,59,80,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,98,7,6,13,-30,0,0,4,28,79,1,118,2,1,50,90,0,0,0,76995,0,0,0,1,381,0,0,0,3859,0,0,7180,0,0,0,0,2,1,1,1,0,0,220,220,345,
2953,2952,Jean-Claude Hillier,,10,CAN,2003-12-31,19,232,76,False,False,False,True,3,True,False,False,False,False,True,True,False,False,False,0,537000,537000,537000,537000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,44,72,81,46,78,60,81,44,25,70,53,53,74,96,89,89,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2954,2953,Donald Yu,,14,CAN,1997-12-31,25,250,76,False,True,False,False,1,False,False,False,False,False,True,True,False,False,False,0,2039000,2039000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,18,41,92,79,55,66,82,71,88,65,66,26,74,95,64,50,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,185,19,29,48,4,0,0,2,54,142,1,131,2,0,247,452,0,9,0,96502,0,4,11,43,12864,1,0,3,11540,0,0,9289,0,0,0,2,5,0,0,1,9,0,320,320,6885,
2955,2954,Mike Jean,,5,CAN,2002-12-31,20,239,80,False,True,False,False,5,False,False,False,False,False,True,True,False,False,False,0,1930000,1930000,1930000,1930000,1930000,1930000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,74,57,99,54,84,79,67,61,85,74,52,82,67,33,90,81,50,65,80,47,3,7,10,-4,17,5,7,13,43,24,36,0,0,45,96,0,0,0,40215,0,0,0,1,180,0,0,3,4959,0,0,3439,0,0,1,0,0,1,25,25,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,
2956,2955,Franklin Bolton,,9,USA,1998-12-31,24,238,79,False,False,False,True,3,False,False,False,False,False,True,True,False,False,False,0,1741000,1741000,1741000,1741000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,73,60,52,79,35,73,81,90,25,40,38,84,41,65,93,64,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,211,11,53,64,2,72,0,119,66,128,291,219,3,0,0,0,0,0,0,106388,1,3,20,118,13853,1,0,3,14173,0,0,23029,0,0,0,6,1,9,0,3,2,0,535,535,14505,
2957,2956,Thore Bergsten,,11,SWE,1998-12-31,24,195,73,False,True,False,False,4,False,False,False,False,False,True,True,False,False,False,0,1741000,1741000,1741000,1741000,1741000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,63,44,63,76,49,39,95,52,98,36,50,83,71,85,82,60,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2958,2957,Travis Allison,,12,USA,1994-12-31,28,172,65,False,False,False,True,1,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,20,65,81,79,65,52,78,90,25,69,88,43,38,95,74,35,50,72,80,104,13,28,41,38,0,0,52,43,73,0,65,2,1,0,0,0,0,0,103008,0,3,2,51,12577,0,2,1,15716,0,0,8409,0,0,0,0,4,4,490,930,9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
